"What do you mean?","TANYA","female"
"My wallets gone.","STEVEN","male"
"I'm sorry. Can I have another beer for Jase, please.","MINTY","male"
"If you print out that photo for me later, I'll get a couple of frames.    Thought we could put one up in the chippy as well as the cafe.","IAN","male"
"I've had enough of you. Get out of my house.","MAX","male"
"Yeah, yeah she's called Selina, they're divorced and they've got a daughter.","RONNIE","female"
"Don't argue with me. Just Pack go and pack your stuff.","TANYA","female"
"Shirl...","HEATHER","female"
"I'll remind you of that next time we have broccoli. In the fridge.","TANYA","female"
"What with you snoring all night and ‚Tweetie Pie', over there giving it ‚pieces of eight', I've hardly slept a wink. What's the witch doing here anyway?","SHIRLEY","female"
"Tired. Run down. Why don't you get your head down for a few hours? See how you feel after?","HEATHER","female"
"Listen you've got it wrong.","JACK","male"
"Much better -","MAX","male"
"Don't act all shocked.  I know all about what you and your step-brother did to Sean Slater.","CLARE","female"
"I said, choose something else.","IAN","male"
"Don't muck me about.","JACK","male"
"No. Just go will you?","BRADLEY","male"
"Why don't you go and check on Oscar eh? Dad'll be up in a bit.","TANYA","female"
"She's just gone for a check up. Make sure everything's ok.","MINTY","male"
"How could you use her like that!?","TANYA","female"
"I didn't want to hurt you okay?  That's the only reason I didn't come straight to you...","SEAN","male"
"What's he doing down there?","ROXY","female"
"Of course.  He found her for you, didn't he?  If you want to shoot the messenger then that's....","RONNIE","female"
"My probation officer.  Jane ain't laughing at this one and I'll explain why.  Cos she knows where that joke comes from.  It's what David used to call you, innit babes?  ‚Sorry Christian, can't come out tonight - my probation officer won't let me.'","CHRISTIAN","male"
"OK.","MAX","male"
"Look, if you needed more help, you should've said. It's a bit late now. The most important thing is to make sure Edward has the time of his life.","IAN","male"
"How's Lauren?","MAX","male"
"Sean. Don't start pushing me.","TANYA","female"
"Tea please Jane.","MINTY","male"
"Sorry. No sorry don't cut it.","SHIRLEY","female"
"No, no thanks Charlie, I can make my way over, cheers.","BRADLEY","male"
"Course not.","SEAN","male"
"No.","ROXY","female"
"Well now the competition's off, you can send that scrawny thing back to ﬁMummyﬂ.","GARRY","male"
"Well Lauren told her stuff.  I just backed it up. We sat through there,we didn't say a lot...And we just held each other.","MAX","male"
"Sean, get your sister out of here.  Now.","JACK","male"
"So why was he wearing a frock?","CHRISTIAN","male"
"When did you get back?","ROXY","female"
"Me too. More than.","SHIRLEY","female"
"And congratulations.","PHIL","male"
"Never say never.  That's what you said.","GARRY","male"
"Oh, you're singing my song, mate.   But it's only cos we have to, eh?  Let me buy you a coffee.","SHIRLEY","female"
"You know. Just thought you might wanna give your Silver Service a last minute brush up?","CHRISTIAN","male"
"Oh, sorry, I didn't realise.  Is Oscar awake?","TANYA","female"
"Mmm. Until the next time.","JANE","female"
"I know.","TANYA","female"
"Lauren!  That's a horrible thing to say.","TANYA","female"
"For trashing Jack's place.  What do you think?","RONNIE","female"
"She spent the night at Jack's.","PHIL","male"
"Phil...","SHIRLEY","female"
"Has Phil introduced flexi-time then?","GARRY","male"
"I didn't.","HEATHER","female"
"Good.  I think we should make it permanent.","IAN","male"
"Oh, well, isn't that practical?","TANYA","female"
"No?","MAX","male"
"Have you been drinking?","MAX","male"
"What do you mean?","HEATHER","female"
"He thought you were a nauseating, self-opinionated, self-loathing, insecure little creep!Why do you think he threw you out that night?","JANE","female"
"Oh you're a sweetheart. When?","JANE","female"
"Yeah. Why? Was it supposed to be a secret? Well go easy on him. He's just excited.You've made him a very happy man.","PHIL","male"
"So you go over there, collect her stuff and be as nice as pie to him, you know,  wish him good luck with his new opening hours and all that.","PHIL","male"
"Didn't go well?","HEATHER","female"
"Just some thing that happened with Dad. It's nothing that he done. It's just...","MAX","male"
"Yeah.  You'll call your solicitor later, yeah?","TANYA","female"
"No. But I will.","TANYA","female"
"See. Told you it'd all be okay.","IAN","male"
"I tell you what, I'll put dinner together for ya, do the shopping, all the prep. Deal?","CHRISTIAN","male"
"Denise...","SHIRLEY","female"
"No we won't. Found something else to show you.","CHRISTIAN","male"
"Tan.","MAX","male"
"Listen... I know I got no right to barge back in your life and expect you to drop whoever...","STACEY","female"
"That wasn't all.CHRISTIAN SMILES PLEASED.","JANE","female"
"Seen my fags?","SHIRLEY","female"
"Look after number one, mate. No-one else is going to.","BRADLEY","male"
"No, he wouldn't.","RONNIE","female"
"Here Bobby. How'd you fancy a spin around the playground and you can push me on the swings.","CHRISTIAN","male"
"Then how do you explain the not eating and fainting. Look, if you can't admit it to yourself -","MINTY","male"
"Will I see you later?","SEAN","male"
"Shut up you.","JANE","female"
"Not if it means running into you no.","ROXY","female"
"You know Peggy don't like staff drinking here.","RONNIE","female"
"You don't have to.  I could see it all over your face.","ROXY","female"
"Yeah. If you like.","JANE","female"
"I'm just a bit confused.","JACK","male"
"The best kind.   Loud and proud yeah?","IAN","male"
"Good. Good.  But the day you're not, you know where I am.","SEAN","male"
"Can I have a bottle of champagne?","SHIRLEY","female"
"Well, it's a bit...","IAN","male"
"I'm not.","BRADLEY","male"
"She shouldn't be on her own should she?","HEATHER","female"
"Ian's lumbered me with some kid's party while he swans off to brown nose at some council lunch.","CHRISTIAN","male"
"We're not open.","RONNIE","female"
"I've got to work.","TANYA","female"
"It'll just turn into a slanging match.","IAN","male"
"You ain't exactly top prize.  I'd take what I can get if I was you.","STACEY","female"
"If you're just here to dish out lectures you can go now.","TANYA","female"
"What you gonna do?  You a doctor?","SEAN","male"
"I was angry. I had to do something to get it out of my system.","RONNIE","female"
"Yeah. Course, I have. They went first class, we had a deal didn't we?","MAX","male"
"I think it means there's no future in us having a royal family.","CHRISTIAN","male"
"You can't reverse it. It's my birthday.  It's my game and you can't call a reverse.","GARRY","male"
"Maybe I'm sick of seeing people enjoy themselves.","SHIRLEY","female"
"We're not living together anymore.","JACK","male"
"It's that, alright.","RONNIE","female"
"Listen to me...","JACK","male"
"These are Garry's so don't blame me.  Connect Four... Kerplunk...","MINTY","male"
"I'm not stepping anywhere.DR","SEAN","male"
"Mmm.","JANE","female"
"So?","SEAN","male"
"What was all that about?","CHRISTIAN","male"
"With Garry. I can't let him down, I promised him.  See you later.","MINTY","male"
"I wasn't looking for answers.","STACEY","female"
"You're nowhere, Max. You're nothing to me.","TANYA","female"
"I can't just magic a shirt out of thin air, can I?","MINTY","male"
"It's five grand.","IAN","male"
"Rox -","CHRISTIAN","male"
"It might be awkward at first, but I'll stll be here, you know, if you feel funny about it, you can always come and talk to me.","TANYA","female"
"Yeah, sort of. I'm Ian's son, Steven.","STEVEN","male"
"We just went to get Yolande's window fixed.","SHIRLEY","female"
"he's driving me nuts and b] he's got his gay friend coming to pick him up from the house on Saturday night.","IAN","male"
"Um, he'll be back later. Come on bed. Come on..","TANYA","female"
"I'll see you there then.","JACK","male"
"You can't expect me to get on with everyone. Besides, I'm an ex-cop. Phil's a -","JACK","male"
"Look I've been saving Dean.  I told you that.  Half of my wages, every week, it's yours, do what you want with it. Welcome home.     I just wanted to hold you.  I won't push it.","SHIRLEY","female"
"I just meant-","SHIRLEY","female"
"She's not my type son. She's too hard.","PHIL","male"
"I'm working.","SHIRLEY","female"
"Just a thought -","JACK","male"
"Didn't I?","TANYA","female"
"I did not get Abi to do that.","MAX","male"
"Just trying to keep positive Garry. Heather Trott never gives up hope.","HEATHER","female"
"Scuse me?","MAX","male"
"No, it was a load of old tut and you were throwing it out.","SHIRLEY","female"
"No.","IAN","male"
"No.    Bobby'll have to go in with you.","IAN","male"
"Girl's film in'it?","PHIL","male"
"Where you going?","IAN","male"
"At least put a bandage on it eh?","PHIL","male"
"We're meeting about business, yes.","RONNIE","female"
"I can't.","TANYA","female"
"It's them other two - that Shirley geezer and your fiance.  They're a bad influence.I thought I recorded Match of the Day...but I ain't.","GARRY","male"
"What? And you didn't have the heart to turn her away?And I suppose it was her idea to lie about the two aswell was it?","ROXY","female"
"Why would I wanna do that?","STACEY","female"
"Was that strictly necessary?","MAX","male"
"I know. I've been trying to talk to you all day.  Don't worry about a thing, alright. Everything's sorted.  I've got the flights booked, we're all checked in.  I've got champagne on ice for after we take off tomorrow. We're out of here, we're out of here in style. Don't stress alright.","SEAN","male"
"Before I what?","JANE","female"
"Come on.","JACK","male"
"I mean it Lucy.","IAN","male"
"Couldn't sleep.","SEAN","male"
"How else is she gonna get money?","STACEY","female"
"I didn't mean...","MAX","male"
"Ooh!","CLARE","female"
"I don't want time off to go to the clinic. I want time off to get bladdered.","SHIRLEY","female"
"Only, I've got a system.  Same system I've used for years.","IAN","male"
"From me for instance....Well he's of a different...","IAN","male"
"So?","JANE","female"
"Come on Peter.","IAN","male"
"Really.","CHRISTIAN","male"
"I don't believe you, you beat me at every single game.","MINTY","male"
"No.","JACK","male"
"Was it you?","TANYA","female"
"Alright. Two minutes.","RONNIE","female"
"Right, I'd like to propose a toast. To Ian, Jane and the Queen. We might all take the rise out of it but it's really an amazing thing to be doing.  So. Ian, Jane and the Queen!","CHRISTIAN","male"
"Oh yeah, course I can, why do you think I'm leaning down here?","IAN","male"
"...And either way there is a cab booked for half past.  Because that is my choice...","TANYA","female"
"It's not as bad as it seems, your mum and me, we're going to calm down now -","MAX","male"
"We all thought it was a good idea actually.","STEVEN","male"
"She doesn't love you.","STACEY","female"
"Is that our invitation.","JANE","female"
"After you went to bed.","IAN","male"
"Destroying company property. What would the owner say?","RONNIE","female"
"What's the big rush boss?","MINTY","male"
"He was trying to make things right.","SHIRLEY","female"
"I thought I'd better come and tell you the news in person.","MINTY","male"
"I'm not saying we don't do anything about it.  I'm just saying we don't pile over there without thinking about it, that's all.","PHIL","male"
"Which is what we grounded her, because of yesterday.","IAN","male"
"What's going on eh?  What's this all about? You set on causing chaos or something?","PHIL","male"
"He's still breathing, isn't he?","PHIL","male"
"No Gal, I've gotta tellher I can't go through with the wedding. Gal?  Gal?","MINTY","male"
"It's all I've got.","SEAN","male"
"If Christian had looked after Lucy properly nobody would have got drunk!","JANE","female"
"Mum....","PHIL","male"
"This is your mum she's talking about here. You just gonna stand there? But come to think of it. You probably agree with her don't you?","MINTY","male"
"Right. I wanna take out a injunction against my husband.","TANYA","female"
"I wanted to stay. Make sure you were alright.","SHIRLEY","female"
"I'm going to do it.  I'll phone her now.  Ask Phil for the time off.  I could be on my way by tomorrow.  You are a genius.","MINTY","male"
"If you're gonna be behind the bar I need to know you're not gonna lose it.","PHIL","male"
"What's happening to me?","MAX","male"
"Came to see you.","JACK","male"
"There's no way you're getting me to look like a Riverdance reject.","SHIRLEY","female"
"Myfirst rule of business. Never pass up an opportunity to network.","IAN","male"
"So...  You gonna stick around for a bit?","IAN","male"
"Well, you said you didn't like living in a war zone.","RONNIE","female"
"You just can't standit, can you?   You can't stand me having a shot at happiness.","RONNIE","female"
"This is Janet's.  Can you drop it in with Honey and Billy?","ROXY","female"
"Jane'll tell you excatly where. I've just gotta pop to teh Vic -it's a client, I've","IAN","male"
"Was that lunch?  I'm starving.","JANE","female"
"Yes. I'll give you a call later. Okay, bye.","TANYA","female"
"Get it yourself.","PHIL","male"
"Your breaks are gonna be covered same as usual. If you're talking about time off to flirt","RONNIE","female"
"Livening the place up a it.","RONNIE","female"
"Which is where you come in.","HEATHER","female"
"Just get a grip, okay?  Look at me.    You're going to be fine.  Phil won't hurt you.  I guarantee it.  Now sit down.  And listen up, cos what you decide here Darren, is going to determine how the rest of your life goes.","JACK","male"
"The thing I don't understand is - if you don't want me here, why agree to it?","STEVEN","male"
"Sorry?  Were you speaking?","HEATHER","female"
"It was for her. OK. For Stacey.  I was helping her get onto a course.","STEVEN","male"
"She's really upset, she thinks you don't love her no more -","HEATHER","female"
"Yeah, well it's time she got shot of him.","PHIL","male"
"Trust me.  I'm good.    How are you doing?  Phil.  Good to see you.  Look, I'm sorry it didn't work out.  With Louise.  Just as long as you know - I was trying to help.  Let's take that from it and move on, yes?Hey Roxy.  Peggy.","JACK","male"
"Yeah well I've tried mate. He don't wanna know.I think I'll come down the club tonight.","MAX","male"
"You know how hard ... How much effort I have put into moving on Mum...","BRADLEY","male"
"Tanya...","SEAN","male"
"No, we've got everything under control thank you. We don't need your help.","ROXY","female"
"Thanks Bradley. Thanks mate... It means the world to me...","MAX","male"
"Yeah I need them for a party this afternoon.  If Dot can spare the time.","IAN","male"
"You've been ignoring me.","SEAN","male"
"No Ron, come on, it's the last thing I feel like doing.","ROXY","female"
"Why do you keep going on about this little slap that I gave her. I only told ya because I want you to know what state of mind she was in when she ran away.","IAN","male"
"Happy coincidence.","TANYA","female"
"Yeah alright, just stop with the touching yeah?","GARRY","male"
"What do you mean?","TANYA","female"
"Darren, listen -","JACK","male"
"Reckon it's time he joined Team Beale.  Help build up the empire.","IAN","male"
"Yeah, and once you've proved that, then things can get back to normal.","TANYA","female"
"What's the point? It's best it's over.","MINTY","male"
"We kissed alright.","STACEY","female"
"Alright, alright baby, I know... I know we're not happy. Eh?  But we will be...  Let's get a bottle started, eh...[","TANYA","female"
"Stop it.  Hi. Ian's said you can stay.","JANE","female"
"Well the tenants in the flat down the road, just out the blue, they've started letting me down.  So, put it this way, they're moving out Saturday...and I thought you might...","IAN","male"
"Er, yeah, yeah it was okay.","BRADLEY","male"
"You what?","SHIRLEY","female"
"She can go back to her flat any time she wants.","MINTY","male"
"There you go.  You get a seat and I'll get the drinks.","CLARE","female"
"It's a shame innit?","SEAN","male"
"Come on you Biddy give us a chorus.","MINTY","male"
"No, no, no. You won't like it. No.  It's a blokes thing.  Stupid boys mucking about...","MINTY","male"
"Shut it Hev.","SHIRLEY","female"
"Yeah ok.","ROXY","female"
"It's not just...  It's for me too... Us. Don't you want that?","STACEY","female"
"We can move things around.","IAN","male"
"Shirl, it's a bit early ain't it?","HEATHER","female"
"Why let him spoil your evening?","CHRISTIAN","male"
"What did you say......","MINTY","male"
"What's that?","JACK","male"
"Phil. Roxy hasn't been back here, has she?","RONNIE","female"
"I'm really scared.","SHIRLEY","female"
"Must've been pretty bad then.","SEAN","male"
"Too right - I'll feel worse.  When I wake up, knowing where she is, what she's been doing and who with.  Assuming I wake up at all that is.  You know what?","GARRY","male"
"He's cute.","CHRISTIAN","male"
"Mum...What the hell are you going?","GARRY","male"
"For what?","SEAN","male"
"How come your clients phone you on your mobile, anyway? How comes they ain't using the salon number?","MAX","male"
"Tanya, honestly if -","BRADLEY","male"
"No Mum. What he really wants is you.","GARRY","male"
"Stacey, did you text me last night?","MAX","male"
"Yeah, we're all late.","SHIRLEY","female"
"Its been on my mind all night.  We're mates and I turned my back on her.","HEATHER","female"
"No no. It's too early now.","TANYA","female"
"He can stay rent free for a couple of weeks alright?","JANE","female"
"Might be.","PHIL","male"
"He's gone.","TANYA","female"
"I'm not sure if that's better or worse.","CHRISTIAN","male"
"Oh","STACEY","female"
"Hello.","STACEY","female"
"She's upset about the baby that's all... Her head's all over the place....","HEATHER","female"
"I'd have drunk it.","RONNIE","female"
"Thank you for talking to Jack and setting this up.","CLARE","female"
"She probably doesn't want to throw a party anymore than you want to go to one. But if she spent the day sitting at home with the curtains drawn like you, then she'd be letting them win, wouldn't she?","CLARE","female"
"But I didn't did I? I didn't have the guts to go through with it.","TANYA","female"
"Well I've been through a divorce remember. From my experience - watch your back.","JACK","male"
"Marriage is about love. About two people taking a chance on each other.  Not this.  You obviously haven't got a clue.","GARRY","male"
"You are lucky I'm off out to have a skin-full of very expensive wine tonight.","ROXY","female"
"What moment's that then?","RONNIE","female"
"It's Afrikaans. For ‚I love you.' They all are. In different languages. I was trying to be romantic.","IAN","male"
"Hello, Dot.","CLARE","female"
"Well that's one... Phillip?","JACK","male"
"Stop worrying about me.  It's about time we all moved on.  That's what families do, innit?","TANYA","female"
"Oh this is lovely this, ain't it.  It's like the Playboy Mansion, with all the lovely bunny girls scrapping over make-up.","GARRY","male"
"No actually I'm here to stay.","SEAN","male"
"Karaoke machine. ‚","MINTY","male"
"So?  You weren't seriously suggesting...","CLARE","female"
"I ain't inviting her.  Alright, meet me outside. So Heather gets a chance to say thank you, for finding the magazine. I won't hear the last of it otherwise.  Eight o'clock.","SHIRLEY","female"
"Alright mate, alright. Where you going?","GARRY","male"
"Oh don't sugar coat it, will you.  I mean I dunno what's wrong with me? It's like I'm not in control of my own life anymore. And now the girls know about Sean...","TANYA","female"
"Here you go, extra beans","IAN","male"
"You wouldn't have rather gone out for a bite?","MAX","male"
"Nah, but even still, a three course meal....","IAN","male"
"No, you don't understand.  I'd go mad.  I'd kill her.  I'd kill all of you, I know I would -","ROXY","female"
"Right.  Come on.  See you later Gilbert.  Go straight there eh?","MAX","male"
"Running around the Square, breaking hearts all over the place.   Just like his old man.","IAN","male"
"I threw that away for a reason, Ian.","JANE","female"
"Customer's waiting.","CLARE","female"
"It's, it's, it's, it's the lamps.","SHIRLEY","female"
"And I've lost my daughter. What else you got?","PHIL","male"
"But he hasn't!","HEATHER","female"
"No he wouldn't.And like you say, it's on your terms now.","JACK","male"
"Yeah in here.","IAN","male"
"It's funny you know, before all this I thought I was alright at knowing who to trust. Max has taught me different.   Took him months,","TANYA","female"
"Oi will you two pack it in.  You're giving me a headache. Alright?","PHIL","male"
"I'm going to go back and start preparing the club.  Why don't you stay here for a bit?  Talk me up.  I think I need it.","JACK","male"
"Anywhere.  Away from people suddenly concerned about my welfare!","SHIRLEY","female"
"Yeah. Funny thing is, no sign of forced entry.","TANYA","female"
"Well I've got enough enemies around here. I don't need another.","PHIL","male"
"You'll survive.","PHIL","male"
"I'd love Christian to stay. But we just haven't got the room love.","IAN","male"
"Stuff all those olives personally, did he?‚","JACK","male"
"I'm fine.","RONNIE","female"
"I know that.","RONNIE","female"
"It's nothing. Honest.","STEVEN","male"
"Yeah, same again thanks.  Mum, this is Roger. The bloke who sold me the gear.","STACEY","female"
"Phil thinks you set him up.  That you knew Louise had a step-dad.","RONNIE","female"
"About this party...The girls told me. D'you think it's a good idea? I mean, Oscar's only two months old.  And the girls, they shouldn't be around all that booze.","MAX","male"
"An appropriate outfit.  Do you work in a lap dancing club?","IAN","male"
"Your old man oversleep this morning?I'm expecting an important delivery.","IAN","male"
"The point is I saw you with Ronnie when I told you to stay away from her.","ROXY","female"
"I don't believe","RONNIE","female"
"Bradley about?","CLARE","female"
"What do I want?  I want to talk about Sean.No Max?","STACEY","female"
"I'm having a really bad day, Phil, please.","GARRY","male"
"Yeah I know.  We're trying to get rid of her, but Heather wants her to stay.","MINTY","male"
"Hi, nice to meet you.","CHRISTIAN","male"
"I know.  Now Ian come on. Everything's going to be alright. It is. It's going to be alright.","JANE","female"
"Midnight and I've got no-one to kiss.","ROXY","female"
"He'll pay for this.","RONNIE","female"
"Come on. I thought you were the original party girl.","RONNIE","female"
"What are you still doing here?","TANYA","female"
"It's not happening either.","JACK","male"
"Morning gorgeous.  You alright?","MAX","male"
"Don't wait up.","CHRISTIAN","male"
"I had to, right. He was about to walk. It was the only way I could make him sign 'em. I'm sorry.  We're free now. You can book the flights, cos we're leaving.","TANYA","female"
"I'd rather you left.","TANYA","female"
"Yeah well, I'm sorting out all the paperwork, it's not going to happen overnight is it?","MAX","male"
"You have to be organised in business.","JANE","female"
"There's a half naked man in our house. I think he's got something to do with your brother!","IAN","male"
"Your mate did that.  Ex-mate.","SHIRLEY","female"
"Alright.  I'm sorry.  I just can't handle him being around you all the time.  I know what's going through his filthy little mind Tanya and it's killing me!","SEAN","male"
"I like you the way you are.","MINTY","male"
"Gone?  Alright, well where's he gone and when's he back?","SEAN","male"
"Mum, stop!That's really kind and everything but....","STACEY","female"
"And this is important to me.  It's the start of my new company. And my once in a lifetime chance perhaps of meeting the Queen of England.","IAN","male"
"Dean shown up yet?","SHIRLEY","female"
"It was never my dream Heather. I just want my mate back.  Now if you'll excuse me....","GARRY","male"
"You said you were clean.","TANYA","female"
"Oh, did I screw everything up?","ROXY","female"
"The less you know the better.","TANYA","female"
"Just away for a few days. I wanted to clear my head.","RONNIE","female"
"Yeah, if you want someone that'll stand around rabbiting all night.","JANE","female"
"No, how could he..?","RONNIE","female"
"Offer gratefully accepted.","JANE","female"
"No no, I don't think that's a good idea.","MINTY","male"
"Now this is what I call a party.","CHRISTIAN","male"
"No.","IAN","male"
"Well I weren't the only one who had to sit through it, was I? It weren't just me who had to watch him begging her.","TANYA","female"
"I trust him one hundred per cent. I'm not gonna to let some petty macho rivalry get in the way of what we've got.","RONNIE","female"
"For Phil's sake, for Auntie Peggy's sake, for everyone's sakes, let's just forget about this okay?","RONNIE","female"
"Wish someone would answer mine, I tell ya.  Oscar never settles. I hardly ever see the girls anymore. And now I'm short staffed at the salon. Can't cope with much more.","TANYA","female"
"What?","MINTY","male"
"Won't happen again.","JACK","male"
"It's cool, I'll look after her.I've been looking for a reason to get out and I'm not big on roller coasters.  I'm just going to stay here, do a bit of surfing.    Check my e-mails.  You guys go, have a good time.","STEVEN","male"
"No not really.","STACEY","female"
"So when does Max move back in?","SEAN","male"
"Good enough for her Majesty?","JANE","female"
"Babysitting a bunch of fourteen year olds?  No I'm alright thanks.","STACEY","female"
"West Ham!  Even I knew that.","SHIRLEY","female"
"We've had a lot on, haven't we.  I just haven't had a chance.","TANYA","female"
"Ian, I'll come with you, cos Bobby's on a play date.","JANE","female"
"yeah of course, he likes older men, so if anyone should be worried...","JANE","female"
"Look, I'm not judging you.  If anything, I'm impressed, the more I hear.","CLARE","female"
"What's he got on you, Jase?","JACK","male"
"Maybe not, but after all the stupid things I've done, you've never let me down.   It's funny, sometimes I think we're meant to be mates.","HEATHER","female"
"Yeah, it's hard work coming third.","MAX","male"
"I'm not even sure he likes dancing.  In fact I've heard him say.","HEATHER","female"
"I don't want to sit in some crummy place surrounded by losers.","SHIRLEY","female"
"Well, there's no point in making yourself ill is there?","MINTY","male"
"Meaning if you can't keep your foul mood in check then maybe I should see him alone.","JACK","male"
"You're wasting your time.","ROXY","female"
"I just don't want him living here. Alright?","SEAN","male"
"Yeah, I'm trying it out, what d'you think?","GARRY","male"
"On my life.","MAX","male"
"My sister ain't going out with Ian Beale.","ROXY","female"
"How about you? How are you holding up?","JANE","female"
"Lucy...? ‚ I think giving school a miss on Monday's probably not such a good idea.I mean we can still go to the theme park on Sunday. But Monday... I think we should try and things back to normal.","IAN","male"
"He wasn't a gentleman. No. He took what he wanted, then he...  He ditched me for my best friend.","CLARE","female"
"Pauline...","CLARE","female"
"I don't believe it! We won!","HEATHER","female"
"Wondered where it all kicked off round here.","CHRISTIAN","male"
"Then what're you still doing here?","BRADLEY","male"
"And got punished for it too -   Because hitting people isn't right.","TANYA","female"
"He's coming later.","TANYA","female"
"","TANYA","female"
"No.","STACEY","female"
"Lauren?!","SEAN","male"
"You are mean Shirley Carter.  They'll smell rotten in a couple of days.  I'm really sorry about the other night, I  should never 've left you.","HEATHER","female"
"Yeah, you have, only I'm trying not to use it in front of Bobby.","JANE","female"
"Nice uniform.","CLARE","female"
"Change of plan.","RONNIE","female"
"Look sorry to interrupt, but is Peggy in?","CLARE","female"
"What you just think I'd make something like that up?","MAX","male"
"I wanna know what's wrong.","HEATHER","female"
"Oh, it's my daughters.","JACK","male"
"Bad in there, is it?","JANE","female"
"Everything there is to know.","RONNIE","female"
"Plus they were going to be moving in today.","IAN","male"
"I just need to be sure you can cope.","TANYA","female"
"No. Tanya what's going on?","JANE","female"
"You know I'm only attracted to older women. Have I ever told you how much I fancy you?","SEAN","male"
"It's dead end.","BRADLEY","male"
"You're losing it.","MAX","male"
"He's out all day.  He won't even know.What, you think you're just gonna stand there and watch?","STEVEN","male"
"Why are you doing this Lucy?  What's going on in that head of yours?","IAN","male"
"Hey, hang on a minute!","STEVEN","male"
"I'd steer well clear...  ... Unless you like the type of girl that makes you pay for extras.","JANE","female"
"Hiya. I didn't realise you were going out. I'll um, come back later?","IAN","male"
"Just want Ben.","TANYA","female"
"He's a psychopath.","MAX","male"
"You're wasting your time.","MAX","male"
"Look, I know you WANT to hate me, alright. 'Cause that way you can get away from all this. Right.  And I hate myself. I do. But I have got no choice.","TANYA","female"
"Yeah well you won't have to. Coz I'm gonna do that for you.","SHIRLEY","female"
"Come on, come on, come on.  Shhh.  I know you're scared. I know you're scared. But I'm not. I can deal with Max.","SEAN","male"
"I know. Is there anything you won't do for money?   I've gotta go to work.","STEVEN","male"
"I'm serious.","MAX","male"
"Shirley?","ROXY","female"
"Oh what and get lung cancer in return - smart move Hev - ain't you got enough problems as it is.","SHIRLEY","female"
"What do you want?","STACEY","female"
"No, ‚course not...","RONNIE","female"
"Of course you can trust me. She's done this to you.  Tanya's turned you against me.","STACEY","female"
"Hev, it's me. Listen, Garry and Minty are coming over, but it don't matter what they say, stick to your guns, here's the deal.","SHIRLEY","female"
"And you still haven't said a word about my top.","ROXY","female"
"Heather...","MINTY","male"
"What?","TANYA","female"
"I could have dropped you in it big time.","SEAN","male"
"Maybe once.  But I've more than learnt my lesson.","TANYA","female"
"I'm still looking for inspiration.","JANE","female"
"That's probably them now.  Be careful. Alright","BRADLEY","male"
"","TANYA","female"
"Come on you.","CHRISTIAN","male"
"Yours.","HEATHER","female"
"...no I haven't spoken to her, no, I had no idea...have you spoken to my sister?...","JACK","male"
"Here y'are - put that on.","PHIL","male"
"Well..we're all aware that ...he's... different....","IAN","male"
"Kill him later, just stay there, right?","PHIL","male"
"...But she's been a good mate to you and this is how you repay her.","SHIRLEY","female"
"Yeah, it's just a, just a bit of fun.","IAN","male"
"Easter Eggs.  For Sunday. Thought we'd really go to town this year, hide ‚em all round the square, I got clues worked out and everything.  Make ‚em sweat for their chocolate.","MAX","male"
"He's so predictable.","JACK","male"
"We need to decide which one of us is gonna go.","TANYA","female"
"Yeah alright.","MINTY","male"
"Yeah you're right. Why give him the satisfaction eh?","TANYA","female"
"But I just wish I could lie with you that's all. Babe, I wouldn't do anything, I'd just lie with ya. What d'you say Tan? Please.","MAX","male"
"Oh come on.","GARRY","male"
"You're so predictable. I knew you couldn't resist coming round.  Do you know what?  I don't care. Do you know why?Cos you couldn't do any worse to me than you've done already.","TANYA","female"
"Well he might not be a United fan. Might be a City fan. Might be neither.","MINTY","male"
"Message?","MINTY","male"
"Not exactly boxing though, is it? More like a bit of dancing about.","PHIL","male"
"Okay, what's going on?  What","CHRISTIAN","male"
"You've only been here five minutes, and here you are, playing me, playing Phil -","RONNIE","female"
"Do me a favour.","PHIL","male"
"Ian, this morning, I asked you if you were keeping me in the dark about Lucy going, and you said no.","JANE","female"
"Let's just sit down and talk.","JANE","female"
"You think we're gonna get the third degree?","MAX","male"
"Yours, I believe?","GARRY","male"
"She said she wouldn't say anything.","GARRY","male"
"You'll look gorgeous.Come on. Put it on.  I want to  take a photo. Show Minty.","HEATHER","female"
"No I was just wondering -","IAN","male"
"I bumped into Max.We went for a drink.","TANYA","female"
"You er, you sure you're alright?","SEAN","male"
"S'alright Peter, you and Bobby can still go.","IAN","male"
"Eh. So how did it go last night?The papers - to control Max's money. Did he signed them or what?","SEAN","male"
"No I can't.","GARRY","male"
"Stop here.  I'll walk the rest of the way.  Clean out the van.  Make sure no-one sees you.","TANYA","female"
"I've got a name.","STACEY","female"
"No, you should. Phil. Shirley.  BOOM! The biggest car crash of the millennium.  I'd like to see that.","ROXY","female"
"Yeah, that's what I wanted to... look, I'm gonna need to stay a day or two longer, okay?","MAX","male"
"What?","JACK","male"
"What?","BRADLEY","male"
"No. It's been manic. I thought you were only going to the launderette?","JANE","female"
"I mean there are some great nursing homes out there and if it's a question of money -","JACK","male"
"Well what if I don't","SEAN","male"
"And she's telling me to stay away from the kids.","MAX","male"
"I like it here.","SEAN","male"
"Yeah well you did that for a reason.","SEAN","male"
"I'm not that desperate Nan.","STACEY","female"
"You reckon? She just needs to feel like she's holding all the cards, that's alright, I'll just play along.","MAX","male"
"So it's definitely a burglary then?","RONNIE","female"
"The anticipation's killing me.","CHRISTIAN","male"
